median_x,median_y,median_z,len(points),areaXZ,densitatXZ,median_nx,median_ny,median_nz,median_diff,median_m3c2,stdev_nx,stdev_ny,stdev_nz,stdev_diff,stdev_m3c2,c_areaXZ,c_densitatXZ,c_median_nx,c_median_ny,c_median_nz,c_median_diff,c_median_m3c2,c_stdev_nx,c_stdev_ny,c_stdev_nz,c_stdev_diff,c_stdev_m3c2,outliers,outliers_dens,stdev_z_scores,median_z_scores,dispX,dispY,dispZ,significant_change,stdev_Npoints_cloud1,stdev_Npoints_cloud2,stdev_IQR_cloud1,stdev_IQR_cloud2,median_Npoints_cloud1,median_Npoints_cloud2,median_IQR_cloud1,median_IQR_cloud2,c_significant_change,c_stdev_Npoints_cloud1,c_stdev_Npoints_cloud2,c_stdev_IQR_cloud1,c_stdev_IQR_cloud2,c_median_Npoints_cloud1,c_median_Npoints_cloud2,c_median_IQR_cloud1,c_median_IQR_cloud2,label
29.86199951,73.82720184,737.8210449,52,0.009925,5239.130859,0.218,0.3982,-0.07745,0.0751,0.0089,0.678653,0.348925,0.418721,0.038555,0.004049,0.000343,151548.4375,0.14385,0.5238,-0.4395,0.0758,0.0112,0.575013,0.235173,0.314688,0.026373,0.00285,1,0.019231,1.009756,-0.366963,0.0022,-0.002247,0.001038,1,9.095169,19.221607,0.010216,0.020841,19,30.5,0.0058,0.02275,1,15.401659,10.100055,0.017532,0.013059,26.5,28.5,0.01315,0.0149,0
30.21829987,74.01909637,738.8388062,105,0.028173,3726.964111,-0.7779,0.2332,0.4387,0.0894,nan,0.655079,0.255441,0.402358,0.078533,nan,0.002727,38504.875,-0.857,0.2553,0.3518,0.0881,0.0064,0.329134,0.137636,0.482888,0.019635,0.001728,5,0.047619,1.004796,-0.311897,0.02335,-0.014553,-0.007721,0.952381,6.701211,13.568791,0.022317,0.018583,15,18,0.0033,0.012,1,5.122955,10.401882,0.003779,0.007133,14.5,23,0.00285,0.0139,0
27.8871994,71.68229675,737.0015869,83,0.018703,4437.896973,-0.1338,0.22,0.9446,0.1446,0.0034,0.237173,0.134401,0.117614,0.030598,0.028804,0.000237,350912.5938,-0.2789,0.22,0.9348,0.15415,0.00165,0.142513,0.178035,0.121509,0.005054,0.000818,0,0,1.006079,0.219901,-0.024401,-0.000504,0.019531,0.939759,3.896207,11.433926,0.000648,0.099663,13,16,0.0007,0.0067,1,4.952522,4.111094,0.000942,0.001923,13,14.5,0.0002,0.0032,0
27.21199989,71.02100372,737.328125,297,0.042084,7057.260742,-0.4156,0.4827,0.7055,0.0868,0.0026,0.306815,0.213674,0.402896,0.110417,0.00661,0.003653,81296.41406,-0.4303,0.4811,0.7511,0.0878,0.0015,0.203426,0.15215,0.447668,0.020729,0.002455,1,0.003367,1.001688,-0.119865,0.01585,-0.001595,0.019379,1,4.048415,19.342169,0.003114,0.041708,14,18,0.0014,0.0042,1,4.045032,13.915588,0.002138,0.009878,13,18,0.001,0.0029,0
26.53530121,70.70674896,737.326294,160,0.020665,7742.717773,-0.73785,0.447,0.3318,0.11995,0.0036,0.566973,0.229311,0.297293,0.124241,0.014808,0.002143,74646.73438,-0.8054,0.3477,0.3318,0.12825,0.00355,0.351366,0.205814,0.254794,0.25177,0.013779,7,0.04375,1.00314,-0.206244,-0.011549,0.027248,0.023895,1,7.225523,34.920746,0.037939,0.072462,16,18,0.00255,0.00575,1,5.245364,45.445286,0.002198,0.11402,16.5,19,0.00235,0.00595,0
27.97260094,71.21520233,738.8284302,635,0.12186,5210.913574,-0.4307,0.4415,0.6117,0.1009,0.0038,0.470867,0.247405,0.474944,0.215875,nan,0.010734,59156.98047,-0.42845,0.49445,0.4936,0.0988,0.00575,0.345818,0.227842,0.47527,0.05876,0.003382,3,0.004724,1.000788,-0.27309,-0.020599,-0.019699,-0.044189,0.99685,3.768184,20.184748,0.003234,0.033822,15,18,0.0018,0.0086,1,3.883021,10.047172,0.003824,0.011702,15,17,0.00245,0.0108,0
28.23590088,71.7806015,737.9249268,237,0.04348,5450.802734,-0.5339,0.6268,0.3631,0.0925,0.0043,0.232184,0.248789,0.445366,0.046622,nan,0.003539,66963.52344,-0.482,0.7273,0.3404,0.0899,0.0019,0.213401,0.217692,0.345977,0.021871,nan,5,0.021097,1.002116,-0.28419,0.042901,-0.016499,-0.003021,0.957806,4.535083,17.8417,0.003707,0.064774,16,16,0.0046,0.0081,0.93617,3.388641,26.341387,0.002957,0.045532,15,15,0.0039,0.0066,0
28.18020058,72.01869965,737.8903809,152,0.020346,7470.728516,-0.76475,0.2826,0.5561,0.1454,0.0021,0.180472,0.155834,0.25719,0.117388,nan,0.001795,84665.89844,-0.7658,0.2768,0.5787,0.1401,0.0021,0.099784,0.132069,0.160329,0.033007,nan,2,0.013158,1.003306,-0.228534,0.0135,0.015701,0.005768,0.980263,5.260784,15.739435,0.025574,0.039488,17,13.5,0.001,0.00435,0.926829,3.549304,14.627196,0.00163,0.044544,17,13,0.001,0.0029,0
27.86495018,71.0864563,737.7219238,452,0.103387,4371.929199,-0.50215,0.5211,0.5398,0.26135,0.0047,0.294223,0.236259,0.348301,0.08631,0.011971,0.010708,42212.96875,-0.4719,0.6179,0.51045,0.2731,0.0043,0.289122,0.249867,0.24214,0.082925,0.006299,0,0,1.001108,0.301357,-0.0262,-0.021847,-0.015961,1,4.662012,21.439495,0.003531,0.047313,14,19,0.0014,0.009,1,3.920499,10.58408,0.002002,0.022174,15,18,0.0017,0.00875,0
27.97830009,71.08999634,737.5651245,117,0.023641,4948.984863,-0.1995,0.4388,0.4604,0.0805,0.0044,0.332063,0.197157,0.73573,0.052798,0.012635,0.002431,48120.29297,-0.4619,0.3695,0.0714,0.084,0.0044,0.456718,0.159862,0.680939,0.013756,0.013821,0,0,1.004301,-0.391568,0.009151,-0.028103,0.013794,1,4.015572,29.774279,0.002964,0.053514,14,16,0.0014,0.007,1,4.274199,30.076649,0.002629,0.047854,15,12,0.0009,0.0063,0
28.39300156,72.45965576,738.0091553,96,0.018355,5230.219238,-0.67225,0.41145,0.09745,0.0866,0.0054,0.343292,0.303392,0.483634,0.121381,0.01271,0.001484,64704.60938,-0.675,0.3382,0.4145,0.0826,0.0056,0.328514,0.330645,0.315482,0.098624,0.003283,3,0.03125,1.005249,-0.208649,0.001701,0.004299,-0.014679,1,7.163986,9.563035,0.0324,0.010866,17,19,0.0037,0.01145,1,3.357918,4.593606,0.002522,0.008505,17,20,0.0031,0.0121,0
28.74774933,72.720047,738.5421753,118,0.025962,4545.091797,-0.64205,0.6028,0.01795,0.0765,0.0068,0.278427,0.260485,0.47492,0.157848,0.007916,0.001913,61668.51953,-0.68265,0.55175,-0.20885,0.07065,0.0051,0.211365,0.227138,0.404687,0.014215,0.001799,8,0.067797,1.004264,-0.288501,-0.00305,0.01025,0.013916,1,3.076232,8.941976,0.003072,0.026721,15,21,0.0031,0.01305,1,1.939862,5.900846,0.001952,0.005674,15,18,0.0037,0.0101,0
28.49720001,72.29979706,738.7896118,197,0.031946,6166.640625,-0.7306,0.2978,0.4487,0.1055,0.0195,0.307854,0.223715,0.427888,0.063931,nan,0.003157,62394.39453,-0.7255,0.2655,0.4474,0.12065,0.00625,0.29805,0.254201,0.422257,0.030137,0.003056,4,0.020305,1.002548,-0.219941,0.01965,0.002995,-0.030701,0.959391,9.861848,17.357624,0.011141,0.030463,18,17,0.0027,0.0088,1,3.621517,12.980222,0.003321,0.014526,15.5,17.5,0.00425,0.01395,0
28.80579948,72.86160278,738.847168,66,0.019206,3436.374268,-0.3699,0.6801,0.5327,0.25,0.00715,0.607214,0.19391,0.143125,0.081089,0.00271,0.001707,38665.94531,-0.3707,0.6849,0.431,0.2491,0.0067,0.694746,0.211652,0.125526,0.07024,0.002371,0,0,1.007663,0.094951,0.00565,0.001999,0.007996,1,2.848833,10.446221,0.000914,0.011406,13,28.5,0.0013,0.0196,1,3.392458,8.827456,0.000322,0.009151,13,26,0.0012,0.0179,0
28.05330086,71.94380188,738.5380859,395,0.131997,2992.497314,-0.5795,0.5345,0.4589,0.1896,0.0012,0.266834,0.234812,0.45068,0.222188,nan,0.007279,54263.60156,-0.34975,0.72135,0.5692,0.1177,0.00375,0.298539,0.244475,0.408013,0.184372,0.027126,6,0.01519,1.001268,-0.409648,-0.03875,-0.025848,-0.022491,0.98481,4.37087,14.231757,0.016638,0.045043,14,14,0.0021,0.0067,1,7.052186,22.841021,0.01533,0.058289,13.5,14,0.0019,0.0069,0
27.93754959,71.677948,738.6877441,198,0.03215,6158.599121,-0.5294,0.4966,0.6369,0.56815,nan,0.18092,0.179964,0.49024,0.100656,nan,0.00311,63671.59375,-0.55615,0.45045,0.63965,0.518,0.0089,0.227139,0.199562,0.292208,0.147538,0.012648,7,0.035354,1.002535,0.238377,-0.01335,0.009098,-0.007355,0.984848,2.695944,11.007813,0.001424,0.049501,15,13,0.0013,0.0084,1,2.406309,17.628531,0.001309,0.028253,13.5,20.5,0.00145,0.0252,0
28.16769981,71.7466507,738.5554199,74,0.010282,7196.73291,-0.3366,0.3161,0.81085,0.1649,nan,0.290885,0.165838,0.462964,0.151728,nan,0.000864,85667.14063,-0.2558,0.3052,0.6608,0.1646,0.0028,0.512484,0.196891,0.664478,0.176212,nan,2,0.027027,1.006826,-0.358526,0.004649,0.014202,0.00946,0.891892,4.385467,10.059035,0.001527,0.056549,15,9.5,0.00165,0.0011,0.909091,6.185026,5.492143,0.001596,0.002355,15,10,0.0011,0.0029,0
28.44364929,72.55455017,737.4143066,212,0.052421,4044.163574,-0.6762,0.4525,0.0682,0.07995,0.0073,0.39727,0.233523,0.517342,0.208462,0.005619,0.004788,44278.55469,-0.79205,0.47545,0.14775,0.08235,0.0072,0.333305,0.22143,0.383972,0.201859,0.003559,6,0.028302,1.002367,-0.242898,0.0223,-0.009102,-0.015167,1,4.140071,16.653261,0.005364,0.024237,16,19,0.0037,0.01445,1,3.786077,10.068671,0.002988,0.011981,17.5,17,0.0029,0.0134,0
28.28289986,72.15319824,738.3723755,45,0.009299,4839.124023,-0.2307,0.6708,-0.6765,0.1994,0.006,0.306675,0.242723,0.485095,0.143672,0.008556,0,nan,-0.1234,0.937,-0.3268,0.1541,0.0056,0.333305,0.22143,0.383972,0.201859,0.003559,1,0.022222,1.0113,-0.085969,0.00875,-0.009201,-0.022461,1,4.721325,22.013012,0.003818,0.042114,13,16,0.0033,0.0092,1,3.786077,10.068671,0.002988,0.011981,23,11,0.0097,0.0067,0
27.09259987,70.5042038,738.0532227,617,0.145695,4234.870117,-0.3357,0.4064,0.5858,0.1961,0.0059,0.401928,0.264255,0.517411,0.101396,0.013053,0.014915,41368.86328,-0.7162,0.3748,0.4009,0.191,0.0051,0.397785,0.276374,0.28491,0.078106,0.006796,7,0.011345,1.000811,0.021649,-0.06915,-0.021099,0.011627,0.998379,16.618521,17.6565,0.033102,0.051793,17,18,0.002,0.0118,1,5.693879,9.225442,0.014022,0.023173,18,15,0.004,0.0094,0
27.71369934,70.95764923,738.9542847,74,0.012913,5730.457031,-0.5653,0.6562,0.261,0.0883,0.00635,0.305595,0.232184,0.364015,0.114837,0.007184,0.001037,71393.36719,-0.4779,0.632,0.2435,0.1029,0.0091,0.29491,0.225776,0.209853,0.024821,0.007184,1,0.013514,1.006826,-0.153608,0.0023,-0.007401,0.009674,1,4.122342,15.866466,0.003043,0.024138,15,21,0.00455,0.0126,1,4.837811,8.774126,0.003289,0.01886,15,22,0.0046,0.024,0
27.58105087,70.62590027,739.1962891,1582,0.225207,7024.652344,-0.5639,0.3952,0.6216,0.13505,0.0036,0.388086,0.209913,0.465657,0.173931,nan,0.024915,63496.48828,-0.6511,0.4042,0.5502,0.1299,0.0036,0.311796,0.21916,0.354555,0.068385,0.005126,35,0.022124,1.000316,-0.226712,-0.0239,-0.10125,-0.031708,0.998104,5.152804,23.260626,0.013701,0.047362,16,18,0.0018,0.0083,1,3.964873,18.39303,0.009689,0.028037,16,18,0.0022,0.0062,0
27.53839874,70.75389862,738.9052734,98,0.019148,5118.080078,-0.70675,0.38925,0.29855,0.08075,0.0032,0.416757,0.182204,0.554043,0.362147,0.00874,0.001278,76662.21094,-0.7594,0.425,-0.4276,0.0853,0.0038,0.308022,0.186853,0.308104,0.041528,0.014642,2,0.020408,1.005141,-0.260767,-0.0015,0.022549,0.016235,1,3.906276,21.337355,0.00319,0.045432,15.5,17.5,0.00245,0.0045,1,3.422614,18.07967,0.003095,0.077261,16,18,0.00525,0.0054,0
27.71175003,70.85079956,738.6323853,120,0.00812,14777.95508,-0.6849,0.34625,0.4857,0.07505,0.0053,0.522513,0.217389,0.379355,0.108447,0.017952,0.000776,154722.375,-0.7645,0.3769,0.4803,0.0733,0.005,0.342765,0.125544,0.422661,0.217965,0.037513,1,0.008333,1.004193,-0.318197,-0.00045,0.00145,-0.026855,1,3.573126,21.40308,0.016348,0.066043,16,19,0.0016,0.00945,1,3.058945,14.391466,0.00266,0.142151,16,20,0.0018,0.0098,0
27.91839981,71.28109741,738.5252686,58,0.011054,5246.805176,0.3845,0.35125,0.8122,0.3039,0.0034,0.43328,0.232117,0.556501,0.107092,0.031443,0.00049,118256.3125,0.4142,0.34355,0.8406,0.31055,0.0034,0.389751,0.148974,0.803254,0.086622,0.001879,0,0,1.008734,0.327177,0.018649,-0.005146,0.000092,1,3.416668,19.007345,0.002335,0.174098,12,11,0.0014,0.00415,1,2.393568,3.280625,0.001497,0.003566,12,9,0.0033,0.004,0
27.22400093,70.24140167,738.9645996,331,0.061047,5422.037598,-0.4108,0.3619,0.5663,0.0882,0.0058,0.437634,0.234356,0.576827,0.046243,0.008409,0.006653,49754.94531,-0.4108,0.4002,0.74555,0.1016,0.00565,0.261133,0.173882,0.367992,0.019904,0.001816,2,0.006042,1.001514,-0.318632,0.018151,-0.0009,-0.020844,1,5.402617,39.950954,0.009584,0.059814,17,19,0.002,0.0117,1,4.342573,4.209439,0.004612,0.004802,18,17,0.0017,0.011,0
27.02420044,69.93270111,739.0797119,99,0.01601,6183.552734,-0.5203,0.3437,0.547,0.0877,0.0048,0.654342,0.231387,0.355721,0.058548,0.004097,0.001378,71863.58594,-0.6087,0.3962,0.617,0.0877,0.006,0.284156,0.215338,0.240758,0.019946,0.004079,7,0.070707,1.005089,-0.319273,-0.006,0.0023,0.014282,1,5.670958,13.72795,0.007388,0.017488,14,20,0.0017,0.0114,1,3.136722,11.860778,0.005484,0.016774,16,22,0.0019,0.0119,0
27.18169975,70.1608963,739.1870728,42,0.005894,7126.050781,-0.077,0.2051,0.7082,0.1608,0.0035,0.59743,0.11846,0.478986,0.041516,0.006956,0.001378,71863.58594,-0.6087,0.3962,0.617,0.0877,0.006,0.284156,0.215338,0.240758,0.019946,0.004079,0,0,1.012122,0.025656,-0.020451,-0.014507,0.01413,1,2.531681,71.078995,0.001766,0.068922,11,17,0.0001,0.0064,1,3.136722,11.860778,0.005484,0.016774,16,22,0.0019,0.0119,0
27.29490089,70.63420105,737.730896,69,0.012538,5503.439941,-0.1029,0.4066,-0.6761,0.0674,0.0048,0.518524,0.274361,0.501908,0.068133,0.022959,0.001251,55159.15234,-0.258,0.5178,-0.2118,0.0638,0.00415,0.387432,0.227706,0.526609,0.005367,0.022008,2,0.028986,1.007326,-0.448148,0.002251,-0.008801,-0.010651,0.985507,4.358752,13.479326,0.002156,0.081344,16,17,0.0033,0.0088,0.961538,2.745626,13.667254,0.002075,0.088322,18,17,0.0034,0.006,0
26.81615067,70.28974915,738.0732422,94,0.019433,4837.223145,-0.4248,0.55305,0.5212,0.08265,0.00725,0.312461,0.240485,0.557043,0.140551,0.01244,0.001255,74873.65625,-0.23165,0.53845,0.7662,0.0708,0.0074,0.334633,0.249344,0.272633,0.008474,0.001802,2,0.021277,1.005362,-0.177547,0.019549,0.012356,0.022461,1,4.7362,15.834064,0.003351,0.06858,17,17,0.004,0.0136,1,1.909727,15.127886,0.001607,0.009836,15,33,0.00205,0.02115,0
26.86470032,70.3239975,737.7546997,73,0.012599,5793.999512,-0.8187,0.3609,-0.1033,0.072,0.0064,0.376667,0.282747,0.484986,0.174676,0.023209,0.000992,73595.75,-0.9842,0.1312,-0.0946,0.0823,0.00755,0.30846,0.221936,0.320963,0.018776,0.002318,1,0.013699,1.00692,-0.175486,0.0066,-0.021954,0.029449,1,3.407396,28.28721,0.001789,0.094391,17,20,0.0031,0.0142,1,2.256304,14.355603,0.001715,0.012678,20,27,0.0043,0.02035,0
26.57299995,70.33999634,737.5274658,60,0.008791,6825.379395,-0.5399,0.6511,0.5058,0.0872,0.0029,0.246622,0.228625,0.350617,0.007656,0.011223,0.000736,81483.10156,-0.5562,0.6603,0.501,0.0862,0.0029,0.174814,0.181833,0.189923,0.006116,0.00065,2,0.033333,1.008439,-0.235554,-0.02425,0.013252,-0.00592,1,18.420666,12.613821,0.015874,0.052073,13.5,22,0.0008,0.00625,1,4.061289,5.175192,0.001232,0.001866,13,23,0.0008,0.0068,0
26.65364838,71.13469696,737.0983887,386,0.066963,5764.364258,-0.56245,0.3839,0.6114,0.1808,0.004,0.358052,0.232504,0.313876,0.11418,0.005332,0.005902,65397.87891,-0.6502,0.3703,0.5662,0.1572,0.0058,0.303323,0.248933,0.330356,0.02827,0.002967,1,0.002591,1.001298,0.105815,-0.012401,0.010246,0.017242,1,3.756701,11.036953,0.002919,0.017621,14,17,0.0015,0.0069,1,3.376471,9.701988,0.002962,0.010398,15,20,0.0014,0.0082,0
27.7772007,71.29620361,738.5881958,51,0.007709,6615.513672,-0.2383,0.3282,0.9087,0.268,0.0069,0.219244,0.147924,0.408697,0.057407,0.011261,0.000308,165692.875,-0.3708,0.2838,0.8773,0.2475,0.0087,0.280559,0.224328,0.399251,0.079998,0.018922,1,0.019608,1.009951,0.104901,-0.02905,-0.015549,0.015167,1,7.634596,7.341261,0.034268,0.02113,17,11,0.0009,0.0093,1,17.455555,12.212406,0.08524,0.019372,13.5,19,0.00605,0.0178,0
28.58239937,72.57080078,735.4388428,84,0.023653,3551.351318,0.8548,0.3369,0.0137,0.20915,0.0078,0.742356,0.253384,0.359463,0.164348,0.009488,0.002116,39693.30078,0.91265,0.3308,-0.0348,0.27385,0.0099,0.902604,0.084731,0.249391,0.272965,0.012342,1,0.011905,1.006006,0.06412,0.014899,-0.001347,-0.003876,1,5.316206,18.388708,0.004892,0.047029,15,24,0.0031,0.0196,1,4.135533,22.879259,0.002299,0.071998,16,43.5,0.00155,0.0348,0
28.13549995,71.98819733,735.7393799,55,0.014822,3710.65625,-0.812,0.2818,0.4833,0.1192,0.0072,0.151884,0.203985,0.245149,0.032581,0.003127,0.000975,56410.97266,-0.7801,0.3399,0.4866,0.1161,0.0069,0.123942,0.184499,0.198346,0.00827,0.00216,0,0,1.009217,0.08493,-0.006451,0.002045,-0.003357,1,4.418891,14.769657,0.002425,0.015361,19,27,0.0029,0.0182,1,3.213902,8.018468,0.001367,0.008934,19.5,28.5,0.00335,0.0187,0
28.34595108,72.22520447,736.2733154,76,0.016627,4570.834961,-0.25605,0.49385,0.1901,0.0988,0.0061,0.599821,0.365749,0.401169,0.034269,0.010285,0.000684,111116.8438,1,0.001,0.001,0.1515,0.0167,0.920942,0.049792,0.049517,0.030454,0.002646,1,0.013158,1.006645,-0.012291,0.012601,-0.003151,0.014618,1,17.020586,15.970296,0.01567,0.027583,16,21,0.00395,0.0118,1,27.081556,6.697547,0.02398,0.002758,76,37,0.0591,0.0313,0
27.62420082,71.5535965,735.8629761,55,0.014167,3882.341797,-0.3224,0.6213,0.2306,0.0665,0.0075,0.379885,0.272467,0.542069,0.014227,0.00608,0.000687,80088.49219,0.0725,0.60585,-0.7763,0.06265,0.0084,0.316077,0.06385,0.498835,0.011259,0.002469,0,0,1.009217,-0.464327,-0.004049,-0.014954,0.017578,1,4.523191,13.670041,0.003929,0.024586,16,17,0.0051,0.0142,1,7.045769,7.16639,0.007915,0.007633,17,20,0.00415,0.0169,0
28.51715088,72.46040344,736.7749023,208,0.045896,4531.974609,-0.5132,0.2596,0.7199,0.112,0.00535,0.364835,0.27759,0.479554,0.043391,0.005796,0.00444,46850.62891,-0.4467,0.3458,0.7555,0.1118,0.005,0.334947,0.277204,0.275947,0.022291,0.004362,0,0,1.002413,-0.232651,0.009151,0.002453,0.000366,1,3.755524,28.278431,0.003479,0.033713,16,20,0.0013,0.01105,1,3.77725,18.723343,0.00205,0.023024,16,17,0.0011,0.0082,0
28.66794968,72.67340088,736.9827881,78,0.009603,8122.087402,-0.36285,0.6242,0.3727,0.15965,0.00535,0.305335,0.227979,0.346079,0.045042,0.004122,0.000835,93361.04688,-0.4829,0.6242,0.5273,0.1604,0.0035,0.241643,0.197946,0.197898,0.027083,0.003737,0,0,1.006473,0.142809,-0.003751,-0.01585,0.019287,1,4.031511,24.421612,0.003326,0.023277,14.5,20,0.00225,0.00965,1,4.35398,25.49295,0.002182,0.018719,13,21,0.0016,0.0071,0
28.55690002,72.53614807,736.9545898,56,0.012146,4610.448242,-0.0602,0.46745,0.7785,0.26085,0.0056,0.218109,0.196727,0.467123,0.079499,0.005664,0.000282,198365.5,-0.0324,0.6816,0.7255,0.2828,0.0052,0.042259,0.176223,0.126191,0.042817,0.001018,0,0,1.00905,0.401429,-0.00775,0.01215,0.020142,1,6.993132,12.19703,0.008233,0.030008,17,15.5,0.0012,0.01035,1,2.360387,1.732051,0.002386,0.001904,17,15,0.0014,0.0102,0
28.46559906,72.64250183,738.0369263,91,0.018093,5029.441406,-0.7311,0.6011,0.2515,0.0639,0.0025,0.220659,0.158531,0.284802,0.265277,0.005527,0.001703,53420.33984,-0.7147,0.63785,0.2009,0.0633,0.00225,0.236691,0.162305,0.311421,0.378043,0.01097,4,0.043956,1.00554,-0.251916,-0.013301,-0.006897,-0.001678,1,3.457857,6.863095,0.003304,0.018915,15,17,0.0012,0.0045,1,1.694418,9.774295,0.000769,0.038526,13,15,0.0011,0.00415,0
28.04850006,71.8707962,737.055481,45,0.003146,14302.26563,1,0.001,0.001,0.553,0.0027,0.001353,0.005184,0.022592,0.102306,0.001683,0,nan,0.9996,0.0254,0.0152,0.4817,0.0032,0.236691,0.162305,0.311421,0.378043,0.01097,0,0,1.0113,0.626073,0.0048,0.007648,0.01709,1,6.462557,2.894265,0.005694,0.000938,7,11,0,0.0044,1,1.694418,9.774295,0.000769,0.038526,19,11,0.0049,0.004,0
27.29829979,71.2650528,735.9960938,62,0.014224,4358.821289,-0.38755,0.322,0.1532,0.09515,0.00755,0.478178,0.34232,0.57208,0.045272,0.027014,0.000571,108651.5156,-0.3003,0.5419,-0.4108,0.072,0.0039,0.581033,0.211203,0.481095,0.017571,0.011351,3,0.048387,1.008163,-0.180737,-0.0003,0.001949,0.015289,1,4.314237,41.327499,0.002971,0.101411,14,23.5,0.00265,0.01555,1,4.05642,72.987671,0.002275,0.076297,10,10,0.001,0.0049,0
27.38240051,71.53109741,736.4086304,118,0.024566,4803.370117,-0.1764,0.77035,0.2382,0.1444,0.00565,0.466707,0.26745,0.447784,0.056145,0.010997,0.00223,52913.72266,-0.5047,0.78425,0.4795,0.14785,0.0028,0.394389,0.177142,0.237511,0.045148,0.002173,4,0.033898,1.004264,0.248039,-0.010099,0.005947,0.013397,1,4.087731,12.163051,0.002763,0.037812,13,17,0.0023,0.01165,1,4.165411,3.935904,0.002847,0.005845,10,16,0.0013,0.00435,0
27.24069977,71.28890228,736.0634766,37,0.010892,3396.89209,-0.1361,0.2797,0.6613,0.1251,0.006,0.603777,0.26457,0.308961,0.041275,0.010541,0.000419,88269.75,-0.1929,0.50885,0.66435,0.1265,0.00555,0.629406,0.316085,0.244376,0.029095,0.010619,0,0,1.013794,-0.000863,-0.00515,0.003304,0.007477,1,4.728674,35.450321,0.005656,0.051886,13,29,0.0018,0.0162,1,4.579268,54.54245,0.003162,0.071258,9.5,20.5,0.00145,0.0061,0
27.38375092,71.44519806,736.1485596,56,0.010319,5426.723633,-0.43305,0.424,0.3416,0.08005,0.00475,0.739152,0.225042,0.423081,0.033462,0.014893,0.000607,92297.84375,-0.2374,0.45035,0.37235,0.09035,0.00885,0.684788,0.214648,0.651497,0.063318,0.01384,3,0.053571,1.00905,-0.23435,-0.00635,0.00375,-0.000641,1,9.219527,40.908733,0.057808,0.057223,17,19,0.0048,0.0096,1,2.588436,117.304306,0.002397,0.136501,14.5,22,0.0055,0.0284,0
26.89344978,71.30670166,736.8812256,212,0.058814,3604.58374,-0.43,0.61155,0.2853,0.1071,0.0052,0.380432,0.262717,0.466057,0.064381,0.006563,0.006184,34283.42969,-0.4562,0.61045,0.32355,0.1022,0.00415,0.38317,0.243098,0.386402,0.028024,0.007844,4,0.018868,1.002367,-0.12957,-0.004601,-0.010551,0.00766,0.995283,4.645648,14.596514,0.004595,0.037145,15,17,0.0025,0.0091,0.986486,3.837523,14.918785,0.003979,0.045098,15,16,0.00225,0.0067,0
27.06209946,71.45149994,736.5657959,85,0.013774,6171.190918,-0.1428,0.3473,0.285,0.0792,0.006,0.60985,0.30227,0.531403,0.047215,0.007076,0.000881,96493.08594,-0.37295,0.75575,-0.4617,0.0748,0.0061,0.240963,0.143877,0.205747,0.02465,0.002761,4,0.047059,1.005935,-0.309908,0.005099,-0.018349,0.019501,1,3.951492,14.193718,0.002377,0.028511,14,17,0.0028,0.012,1,1.832251,15.128025,0.001881,0.012521,16,11,0.00335,0.00765,0
27.32600021,71.59939575,736.6627197,74,0.017659,4190.502441,0.81285,0.203,-0.0436,0.1671,nan,0.732886,0.257467,0.407473,0.086331,nan,0.001533,48280.04297,0.9636,0.263,-0.0386,0.1387,0.0044,0.857518,0.239316,0.240046,0.038543,0.010407,1,0.013514,1.006826,-0.071897,-0.00805,0.015697,-0.006195,0.945946,2.77,17.997002,0.001221,0.076488,14,17,0.00165,0.008,1,2.396426,8.819351,0.00055,0.027648,12,21,0.0019,0.0096,0
26.22405052,70.90129852,736.9844971,88,0.009875,8910.980469,-0.55395,0.5268,0.50575,0.0741,0.004,0.244569,0.188006,0.440557,0.08625,0.047616,0.00081,108676.9922,-0.52225,0.50665,0.6676,0.0776,0.0031,0.157092,0.137297,0.304417,0.068265,0.00224,4,0.045455,1.005731,-0.291597,-0.006149,-0.021702,-0.007446,1,2.994247,8.98751,0.002894,0.115636,14,21,0.0024,0.00665,1,2.956388,4.701308,0.002359,0.006007,14.5,20,0.0015,0.0043,0
28.51244926,72.67230225,737.6665039,100,0.030152,3316.572266,-0.5307,0.6754,-0.12675,0.0844,0.00535,0.228233,0.23655,0.450437,0.13273,0.005657,0.003059,32694.75195,-0.6142,0.6638,-0.297,0.0926,0.0053,0.144885,0.166913,0.343314,0.009616,0.002844,5,0.05,1.005038,-0.225957,-0.014351,0.016098,0.006775,1,3.533662,19.898317,0.004566,0.031264,15,19,0.00335,0.0109,1,3.273063,5.397458,0.002913,0.00797,15,16,0.0029,0.01,0
29.23019981,73.23919678,739.1275024,57,0.016457,3463.656982,-0.5151,0.7347,0.4229,0.4386,0.0044,0.146442,0.101693,0.12394,0.058662,0.007413,0.001502,37960.67188,-0.5165,0.7376,0.4454,0.4369,0.0038,0.01846,0.041587,0.052616,0.006792,0.000949,2,0.035088,1.008889,-0.055307,0.00785,-0.010952,-0.005341,1,18.609224,32.423885,0.032364,0.047264,11,15,0.0007,0.0089,1,1.804802,3.078885,0.000161,0.002624,12,14,0.0008,0.0069,0
