//X,Y,Z,Scalar field,Scalar field #2,Scalar field #3,Scalar field #4,Scalar field #5,Scalar field #6,Scalar field #7,Scalar field #8,Scalar field #9,Scalar field #10,Scalar field #11,Scalar field #12,Scalar field #13,Scalar field #14,Scalar field #15,Scalar field #16,Scalar field #17,Scalar field #18,Scalar field #19,Scalar field #20,Scalar field #21,Scalar field #22,Scalar field #23,Scalar field #24,Scalar field #25,Scalar field #26,Scalar field #27,Scalar field #28,Scalar field #29,Scalar field #30,Scalar field #31,Scalar field #32,Scalar field #33,Scalar field #34,Scalar field #35,Scalar field #36,Scalar field #37,Scalar field #38,Scalar field #39,Scalar field #40,Scalar field #41,Scalar field #42,Scalar field #43,Scalar field #44,Scalar field #45,Scalar field #46,Scalar field #47,Scalar field #48,Scalar field #49,Scalar field #50,Scalar field #51
18.61380005,71.88539886,725.29492188,197.000000,0.040435,4871.978027,-0.350600,0.370300,0.564600,0.081000,0.005000,0.592738,0.300810,0.467473,0.052207,0.012224,0.003551,55473.652344,-0.468600,0.484500,0.716000,0.071600,0.004800,0.198128,0.234214,0.172801,0.011527,0.002587,2.000000,0.010152,1.002548,-0.241554,-0.011800,0.009499,0.039276,1.000000,3.259186,10.198359,0.002759,0.037233,16.000000,17.000000,0.002900,0.008700,1.000000,3.086975,7.408036,0.002728,0.009017,15.000000,13.000000,0.004600,0.005700,0.000000
18.55245018,71.86584473,725.09515381,90.000000,0.023701,3797.230957,0.046350,0.683250,0.058300,0.077150,0.007200,0.512582,0.232649,0.512372,0.018983,0.008233,0.002309,38980.820313,-0.177600,0.802000,-0.026500,0.070600,0.007100,0.489684,0.162062,0.361862,0.011599,0.008740,2.000000,0.022222,1.005602,-0.273879,0.000550,-0.011654,-0.008698,1.000000,2.613324,44.241547,0.002419,0.058796,16.000000,23.500000,0.004600,0.016000,1.000000,2.853130,61.312782,0.002665,0.075799,17.000000,23.000000,0.006300,0.014500,0.000000
18.54985046,71.56320190,726.13159180,84.000000,0.013422,6258.239746,-0.421000,0.450500,0.662250,0.075950,0.004300,0.515091,0.218536,0.532662,0.448192,0.003048,0.001241,67690.757813,-0.368500,0.455500,0.779450,0.074850,0.004100,0.472763,0.232745,0.373171,0.006536,0.002343,2.000000,0.023810,1.006006,-0.152309,0.008551,0.010052,0.005188,1.000000,3.203085,9.599286,0.003044,0.008861,15.000000,16.000000,0.001800,0.007700,1.000000,3.415896,6.571490,0.002313,0.006679,16.000000,15.000000,0.001600,0.007650,0.000000
18.06450081,71.73899841,725.19042969,307.000000,0.071466,4295.737305,-0.265800,0.637600,0.390700,0.081000,0.005000,0.526941,0.234236,0.399276,0.036890,0.009466,0.007355,41739.726563,-0.421050,0.591150,0.582550,0.089750,0.003850,0.344463,0.231870,0.309781,0.019208,0.006338,8.000000,0.026059,1.001633,-0.277293,-0.019350,0.000748,-0.004761,1.000000,3.336532,34.681488,0.002986,0.066204,15.000000,16.000000,0.002000,0.009800,1.000000,2.358570,25.274927,0.001805,0.033323,14.000000,15.000000,0.001800,0.006250,0.000000
18.55144882,71.43240356,726.12237549,40.000000,0.004042,9896.641602,0.820400,0.020600,-0.561900,0.093500,0.006050,0.166550,0.130662,0.338284,1.266391,0.010425,0.000007,5556951.000000,1.000000,0.001000,0.001000,3.113000,0.013300,0.107737,0.043560,0.273200,1.244422,0.004409,0.000000,0.000000,1.012739,-0.562934,0.023149,0.002853,-0.002991,1.000000,11.630089,9.894022,0.012687,0.035213,13.000000,21.000000,0.001950,0.013900,1.000000,13.063946,2.449490,0.015105,0.004409,43.000000,18.000000,0.037900,0.015100,0.000000
17.59085083,70.60615540,727.60174561,82.000000,0.027270,3006.989990,0.902800,0.160850,-0.391000,0.186650,0.007600,0.190568,0.106432,0.290048,0.146130,0.045414,0.002892,28356.853516,0.906250,0.270850,-0.334500,0.184600,0.010100,0.083468,0.110798,0.230293,0.056565,0.089333,3.000000,0.036585,1.006154,-0.232002,0.011649,0.001953,-0.003906,0.987805,2.884508,34.650154,0.001205,0.207007,12.500000,27.000000,0.001100,0.019900,1.000000,2.265686,17.305948,0.000536,0.357052,12.500000,37.500000,0.001150,0.031700,0.000000
17.56859970,70.57484436,727.74957275,56.000000,0.011902,4704.894043,0.713650,0.150650,-0.518050,0.162300,0.009500,0.369844,0.142753,0.436706,0.217577,0.028674,0.000639,87621.242188,0.732000,0.196000,-0.488800,0.148000,0.007500,0.486319,0.140525,0.327451,0.311082,0.020528,3.000000,0.053571,1.009050,-0.277341,-0.008750,-0.003403,0.007446,1.000000,18.735895,59.980301,0.068864,0.180000,14.000000,30.000000,0.002900,0.029050,1.000000,3.292307,19.464252,0.001760,0.093930,14.500000,20.000000,0.002950,0.014450,0.000000
17.78960037,70.42189789,728.15441895,49.000000,0.013257,3696.178223,0.386600,0.739600,0.414000,0.093000,0.006800,0.453926,0.242898,0.498157,0.069544,0.017249,0.000365,134279.937500,0.508600,0.724300,0.436200,0.072900,0.006700,0.051974,0.163853,0.413846,0.081701,0.006717,3.000000,0.061224,1.010363,-0.233820,0.010800,0.007797,0.011810,1.000000,5.428493,34.317036,0.005846,0.105689,17.000000,15.000000,0.003200,0.007200,1.000000,3.722764,18.193405,0.002373,0.032489,22.000000,21.000000,0.004900,0.016800,0.000000
17.62199974,72.41630554,721.41235352,70.000000,0.005876,11913.334961,-0.816650,0.496700,0.104100,0.074200,0.004800,0.169028,0.230302,0.267210,0.012349,0.012539,0.000229,306298.312500,-0.857400,0.291300,0.137400,0.073400,0.004100,0.075998,0.158388,0.306958,0.005857,0.002271,2.000000,0.028571,1.007220,-0.085407,-0.012051,-0.022598,0.006653,1.000000,3.507018,7.566079,0.003084,0.023400,15.000000,20.000000,0.003550,0.010500,1.000000,1.092906,7.615773,0.001601,0.006801,16.000000,21.000000,0.003900,0.007500,0.000000
17.46825027,73.02964783,721.38525391,100.000000,0.018439,5423.148438,-0.632300,0.637300,0.347750,0.183900,nan,0.240990,0.236951,0.505153,0.049088,nan,0.000936,106801.843750,-0.661750,0.572800,0.448250,0.174950,0.003200,0.160705,0.166470,0.417577,0.033713,nan,0.000000,0.000000,1.005038,-0.301031,-0.008349,-0.016201,0.013855,0.840000,3.876581,7.060911,0.001678,0.004439,12.000000,8.500000,0.001500,0.002900,0.857143,3.002746,6.049248,0.001137,0.002718,12.000000,9.500000,0.001350,0.004800,0.000000
18.01399994,72.53790283,722.92077637,645.000000,0.197558,3264.858398,-0.357900,0.534700,0.454500,0.099000,0.036100,0.530256,0.303515,0.413670,0.120592,nan,0.017931,35970.363281,-0.294900,0.710150,0.577650,0.109450,0.004300,0.445176,0.270575,0.311347,0.065521,0.011485,7.000000,0.010853,1.000776,-0.316557,0.038200,0.029106,0.073059,0.993798,6.191785,35.259007,0.016196,0.065115,16.000000,18.000000,0.002800,0.008400,1.000000,3.260746,20.916506,0.002635,0.064243,17.000000,17.000000,0.002300,0.007100,0.000000
17.96564865,72.30305481,723.15795898,382.000000,0.054313,7033.315918,-0.029000,0.668550,0.543500,0.095350,0.001000,0.455162,0.248370,0.491709,0.126634,nan,0.005749,66451.765625,-0.085300,0.701800,0.543850,0.105750,0.005500,0.417557,0.241062,0.374526,0.063835,0.008916,2.000000,0.005236,1.001311,-0.184921,-0.020250,0.013550,0.013184,0.976440,3.602613,20.851311,0.006931,0.041245,16.000000,17.000000,0.002300,0.012200,1.000000,3.381852,20.371260,0.001954,0.039332,16.000000,26.000000,0.002300,0.013950,0.000000
17.42475128,72.47494507,722.41772461,372.000000,0.074505,4992.953125,-0.192150,0.467200,0.494400,0.096650,0.003200,0.554370,0.265071,0.529599,0.136562,nan,0.008045,46237.402344,-0.400200,0.453500,0.551100,0.091600,0.004800,0.506650,0.229942,0.563729,0.052041,0.010622,10.000000,0.026882,1.001347,-0.294529,0.017150,-0.024551,-0.022949,0.986559,6.614305,12.842178,0.062504,0.022662,16.000000,17.000000,0.002900,0.008950,1.000000,2.724465,9.557633,0.002418,0.025789,16.000000,17.000000,0.002800,0.008900,0.000000
17.82850075,72.39579773,722.97918701,79.000000,0.012279,6433.773926,0.911800,0.190200,0.172500,0.097300,0.003300,0.215454,0.196269,0.365718,0.022870,0.014297,0.001121,70497.414063,0.940500,0.117100,0.136700,0.109600,0.003000,0.104227,0.117219,0.373332,0.015836,0.001227,0.000000,0.000000,1.006390,-0.249156,-0.010899,0.012001,0.008789,0.987342,2.731344,7.281380,0.002080,0.045980,16.000000,14.000000,0.002500,0.005600,1.000000,2.517773,4.876846,0.001818,0.003526,15.000000,16.000000,0.002200,0.005600,0.000000
17.73320007,72.68759918,722.41668701,93.000000,0.023829,3902.855469,-0.137800,0.772200,0.358400,0.085600,0.004000,0.421033,0.247971,0.469822,0.064126,0.009470,0.002163,43002.664063,-0.390600,0.728500,0.483900,0.082800,0.003700,0.312374,0.207391,0.242731,0.011084,0.005185,3.000000,0.032258,1.005420,-0.253239,0.013451,0.022701,-0.013092,1.000000,3.542106,17.600822,0.002288,0.028008,15.000000,20.000000,0.003200,0.007400,1.000000,3.186722,14.024752,0.002446,0.017217,13.000000,21.000000,0.002800,0.006900,0.000000
17.99069977,72.80000305,722.66497803,171.000000,0.050336,3397.145996,-0.337400,0.589300,0.622900,0.082400,nan,0.426164,0.273541,0.402495,0.067626,nan,0.004383,39014.230469,-0.421800,0.535600,0.676600,0.087600,0.003500,0.203098,0.165366,0.238726,0.023297,nan,3.000000,0.017544,1.002937,-0.338400,0.000000,0.024303,-0.014923,0.959064,9.506686,11.342936,0.009271,0.027634,16.000000,14.000000,0.004800,0.004700,0.878788,5.228854,4.834966,0.004270,0.003855,15.000000,8.000000,0.002700,0.003200,0.000000
17.80319977,72.38970184,722.75488281,49.000000,0.010800,4537.107422,0.277900,0.203900,-0.935900,0.097100,0.004400,0.167570,0.195130,0.320437,0.072638,0.018680,0.000973,50348.546875,0.274100,0.194100,-0.943700,0.088100,0.004200,0.099776,0.162413,0.135814,0.014713,0.014916,2.000000,0.040816,1.010363,-0.264139,-0.003450,-0.007797,0.003876,1.000000,2.862643,26.264307,0.002909,0.082137,16.000000,22.000000,0.001600,0.009800,1.000000,2.183136,13.347361,0.002019,0.055797,17.000000,19.000000,0.001000,0.008300,0.000000
16.95330048,72.31400299,721.94409180,83.000000,0.017491,4745.357422,-0.255400,0.788100,-0.368700,0.068900,0.004300,0.320173,0.264353,0.497791,0.125997,0.003613,0.001525,54417.234375,-0.263800,0.789600,-0.538100,0.070350,0.003200,0.178926,0.105018,0.459470,0.006419,0.002657,6.000000,0.072289,1.006079,-0.301349,0.005851,-0.015999,-0.001160,1.000000,3.662278,11.129457,0.003377,0.011191,17.000000,19.000000,0.002200,0.008400,1.000000,2.975240,13.139082,0.000686,0.010813,18.000000,17.000000,0.002100,0.005900,0.000000
16.99055099,72.37374878,722.10351563,56.000000,0.009839,5691.373535,-0.166050,0.696500,-0.565650,0.069900,0.006300,0.346004,0.301886,0.351512,0.119649,0.040950,0.000796,70375.515625,-0.137900,0.701300,-0.634000,0.068500,0.006100,0.253044,0.229083,0.289937,0.155241,0.051823,1.000000,0.017857,1.009050,-0.243907,0.004200,-0.006950,-0.003052,1.000000,2.508945,24.069805,0.001976,0.120469,18.000000,18.000000,0.002350,0.012700,1.000000,2.128658,4.097731,0.000756,0.102359,18.000000,17.000000,0.002300,0.012500,0.000000
18.68919945,72.15090179,724.01867676,81.000000,0.006295,12867.416016,-0.509400,0.607500,-0.237900,0.077700,0.008200,0.367879,0.230739,0.483539,0.014072,0.003302,0.000422,191764.125000,-0.631100,0.604700,-0.261500,0.075700,0.005200,0.268863,0.218560,0.461695,0.009550,0.003401,0.000000,0.000000,1.006231,-0.216194,0.006049,-0.020298,-0.010651,1.000000,2.475871,18.498648,0.001363,0.016270,16.000000,34.000000,0.003300,0.023300,1.000000,2.204607,23.966276,0.001117,0.018390,17.000000,34.000000,0.003400,0.013600,0.000000
17.87750053,72.04389954,723.76538086,67.000000,0.014556,4602.791992,-0.217000,0.787400,-0.031800,0.080900,0.005200,0.311956,0.211448,0.531296,0.024731,0.008368,0.000902,74268.992188,-0.141050,0.889250,-0.096100,0.083000,0.004950,0.160465,0.153309,0.446711,0.012449,0.001053,2.000000,0.029851,1.007547,-0.198227,-0.008299,0.002102,0.005493,1.000000,3.232789,22.734850,0.001513,0.043630,14.000000,21.000000,0.002500,0.011100,1.000000,3.869069,7.444746,0.001727,0.004212,17.500000,20.000000,0.002700,0.009400,0.000000
16.88030052,71.90989685,723.77197266,361.000000,0.063730,5664.502441,0.157700,0.842600,0.398500,0.084800,0.003900,0.301807,0.145835,0.198820,0.023082,0.006154,0.005334,67684.796875,0.041700,0.842000,0.488900,0.095300,0.003600,0.247207,0.156939,0.207794,0.022642,0.007291,14.000000,0.038781,1.001388,-0.116501,-0.042100,-0.039452,0.025024,1.000000,3.976733,9.961650,0.002155,0.020419,14.000000,15.000000,0.001200,0.007500,1.000000,2.549465,6.125737,0.001477,0.018991,12.000000,13.000000,0.001400,0.006100,0.000000
16.21220016,71.72979736,723.79858398,81.000000,0.019518,4149.966309,0.040400,0.574400,0.058900,0.078400,0.004900,0.447388,0.189444,0.626004,0.193650,0.008151,0.001493,54245.945313,0.096900,0.778300,0.209000,0.075500,0.002800,0.165144,0.228870,0.645951,0.347080,0.002604,2.000000,0.024691,1.006231,-0.169162,-0.019350,-0.012054,0.009399,1.000000,3.427062,6.103278,0.002439,0.026444,18.000000,18.000000,0.004300,0.009300,1.000000,2.628737,4.947156,0.002331,0.007351,16.000000,15.000000,0.004100,0.004300,0.000000
16.26280022,71.93730164,723.55242920,61.000000,0.003696,16505.716797,0.020200,0.615100,0.769500,0.071600,0.002300,0.199622,0.187124,0.392059,0.137281,nan,0.000186,328798.437500,-0.021100,0.362100,0.931700,0.082200,0.002000,0.086097,0.233469,0.153159,0.007926,0.000430,1.000000,0.016393,1.008299,-0.131784,0.016049,0.016350,-0.007538,0.901639,2.829200,21.096292,0.000796,0.078081,15.000000,9.000000,0.001700,0.003300,1.000000,1.851640,4.596194,0.000530,0.001427,15.500000,13.500000,0.001900,0.003100,0.000000
16.93230057,71.82990265,723.99371338,87.000000,0.023938,3634.327148,-0.034000,0.943100,-0.129400,0.072000,0.003800,0.246994,0.121246,0.281918,0.216355,0.015412,0.001797,48407.406250,-0.173550,0.943050,-0.191600,0.075950,0.004100,0.205703,0.050768,0.182311,0.005059,0.001948,1.000000,0.011494,1.005797,-0.115595,-0.022200,-0.006096,-0.005341,1.000000,2.869709,13.134154,0.002230,0.089321,14.000000,18.000000,0.002400,0.007400,1.000000,3.006032,5.149750,0.001498,0.005571,14.000000,19.500000,0.002050,0.008150,0.000000
16.70450020,72.19250488,723.24145508,56.000000,0.007222,7754.592285,0.937750,0.141200,0.006150,0.089050,0.004650,0.107995,0.083281,0.396787,0.020178,0.009084,0.000554,101148.726563,0.951000,0.142500,0.114300,0.096500,0.005500,0.113254,0.081865,0.349767,0.010817,0.002357,0.000000,0.000000,1.009050,-0.238067,-0.010400,0.003201,-0.007019,1.000000,2.333758,11.633793,0.001357,0.024251,16.000000,16.000000,0.001800,0.009000,1.000000,3.309438,9.746795,0.001732,0.007869,17.000000,15.000000,0.002400,0.009900,0.000000
16.05044937,71.94999695,721.44677734,52.000000,0.007762,6699.049805,-0.032450,0.667200,-0.713150,0.102000,0.003350,0.295847,0.165484,0.275520,0.032193,0.002331,0.000082,633125.812500,0.139900,0.737750,-0.558050,0.089350,0.002850,0.366498,0.099462,0.223304,0.010108,0.001078,0.000000,0.000000,1.009756,-0.234699,-0.006100,-0.023403,-0.007050,1.000000,3.890662,5.126308,0.001941,0.003900,16.000000,9.000000,0.002400,0.004850,1.000000,1.414214,1.366260,0.001921,0.001574,17.000000,6.000000,0.003500,0.000750,0.000000
16.20164871,72.00660706,721.53063965,126.000000,0.027822,4528.750977,0.067550,0.876800,-0.005500,0.081050,0.006300,0.397735,0.198917,0.407171,0.020784,0.004133,0.002962,42535.257813,-0.088400,0.917500,-0.075100,0.097000,0.006300,0.395741,0.105369,0.223322,0.014595,0.003325,2.000000,0.015873,1.003992,-0.236627,0.003150,-0.003098,0.003021,1.000000,3.294025,15.129471,0.002713,0.015429,15.000000,20.000000,0.002500,0.013200,1.000000,2.458523,13.703493,0.002269,0.014099,15.000000,20.000000,0.002800,0.014300,0.000000
15.99709988,72.26794434,722.64257813,130.000000,0.042140,3084.939209,0.205750,0.835100,0.122550,0.083900,0.006050,0.478211,0.267848,0.381794,0.236190,nan,0.003822,34013.480469,0.328200,0.866300,0.056800,0.071700,0.005500,0.394253,0.144817,0.289084,0.014991,0.001795,5.000000,0.038462,1.003868,-0.244197,0.008050,-0.015102,-0.017944,0.946154,3.040072,20.623142,0.003093,0.028197,16.000000,16.500000,0.003100,0.010500,1.000000,2.105665,5.255250,0.002356,0.005550,16.000000,21.000000,0.002200,0.011900,0.000000
15.80770016,72.21820068,722.96301270,345.000000,0.075608,4563.020996,-0.094900,0.744300,0.253400,0.109300,0.006300,0.445742,0.236225,0.483644,0.074305,nan,0.008043,42893.753906,-0.082800,0.772800,0.421000,0.102800,0.007800,0.398254,0.225525,0.466805,0.106868,0.004167,9.000000,0.026087,1.001452,-0.113864,0.029800,-0.004299,0.017090,0.997101,5.920750,16.207483,0.010203,0.026318,15.000000,19.000000,0.003200,0.012300,1.000000,3.869069,15.444608,0.003532,0.014932,15.500000,25.000000,0.003500,0.018150,0.000000
15.87380028,71.34504700,725.29772949,364.000000,0.068750,5294.561035,-0.425550,0.816500,0.388800,0.135200,0.002900,0.107250,0.082761,0.112178,0.091113,nan,0.007165,50803.402344,-0.452550,0.787050,0.394150,0.119350,0.003250,0.062220,0.035016,0.055454,0.011169,0.001104,3.000000,0.008242,1.001377,-0.013487,-0.001301,-0.032753,-0.017822,0.989011,2.006775,4.634614,0.000528,0.007290,11.000000,14.000000,0.000900,0.006200,1.000000,1.033964,3.365928,0.000245,0.002719,11.000000,14.500000,0.000900,0.005950,0.000000
17.36614990,70.15034485,728.46002197,108.000000,0.032298,3343.855469,-0.262900,0.651150,0.176400,0.083200,0.007500,0.559429,0.276929,0.452528,0.200088,0.012246,0.002208,48917.179688,-0.422850,0.709600,0.435500,0.068750,0.006200,0.326600,0.179004,0.292294,0.277397,0.015399,2.000000,0.018519,1.004662,-0.227400,-0.016650,-0.006302,-0.000977,1.000000,4.577730,53.378971,0.007906,0.112201,14.500000,18.000000,0.003500,0.013300,1.000000,5.393677,50.571304,0.011005,0.150255,14.000000,13.000000,0.003150,0.008300,0.000000
16.23550034,70.74099731,726.36047363,177.000000,0.052350,3381.092773,0.384100,0.587600,-0.520100,0.098900,0.002100,0.361980,0.303042,0.620535,0.292365,nan,0.005350,33084.566406,0.400800,0.630100,-0.333000,0.075900,0.006000,0.355138,0.316956,0.593829,0.246984,0.004884,2.000000,0.011299,1.002837,-0.593152,0.018451,0.002747,-0.007874,0.988701,4.693823,42.486618,0.003687,0.130342,14.000000,19.000000,0.002500,0.010100,1.000000,6.830895,21.844030,0.005509,0.021083,14.000000,23.000000,0.002700,0.011100,0.000000
15.85549927,70.62920380,726.40386963,60.000000,0.011680,5136.823730,-0.262800,0.884350,0.332500,0.171600,0.004950,0.134329,0.140431,0.395603,0.103839,0.006842,0.000422,142157.265625,-0.326400,0.872650,0.359600,0.178700,0.005600,0.013229,0.021465,0.048646,0.008453,0.000740,1.000000,0.016667,1.008439,0.109288,0.006850,-0.008198,0.004913,1.000000,2.833616,9.793403,0.001260,0.021664,11.000000,15.000000,0.001200,0.009350,1.000000,3.060501,4.490731,0.000709,0.002962,9.000000,14.000000,0.000850,0.010500,0.000000
16.08555031,70.47630310,726.63171387,52.000000,0.011495,4523.585938,0.062450,0.716900,-0.003900,0.079750,0.008500,0.438676,0.256650,0.607308,0.020165,0.014889,0.000295,176085.421875,0.021000,0.742700,-0.456150,0.067600,0.009350,0.216058,0.077209,0.623430,0.004585,0.010015,0.000000,0.000000,1.009756,-0.334540,0.008751,-0.000900,-0.006958,1.000000,2.767717,68.783363,0.002162,0.138860,18.000000,31.000000,0.002650,0.025150,1.000000,2.422120,34.587570,0.001405,0.049000,19.000000,55.500000,0.004600,0.035000,0.000000
16.19770050,70.47290039,726.79962158,60.000000,0.012178,4926.975098,-0.218400,0.330800,0.786200,0.102700,0.005100,0.415182,0.271109,0.543458,0.143720,0.010307,0.000326,184023.765625,0.224900,0.651000,0.721450,0.106750,0.009100,0.033093,0.065761,0.069650,0.015486,0.006081,1.000000,0.016667,1.008439,-0.148754,-0.004400,-0.010300,0.023010,1.000000,4.552611,24.544731,0.003138,0.068599,17.000000,13.000000,0.005400,0.007650,1.000000,1.414214,33.941124,0.000354,0.031891,24.000000,37.000000,0.006450,0.029950,0.000000
17.22974968,70.27894592,728.23345947,306.000000,0.098565,3104.561768,-0.258350,0.792200,0.395000,0.103900,0.006100,0.327341,0.188091,0.443858,0.145776,0.012070,0.010283,29758.726563,-0.343800,0.873950,0.258250,0.108800,0.005900,0.255105,0.159764,0.349908,0.129908,0.013958,5.000000,0.016340,1.001638,-0.190102,0.000999,0.018299,0.013977,0.996732,6.701631,39.120876,0.013871,0.082981,12.000000,22.000000,0.001600,0.013600,0.987805,4.102936,33.669800,0.014704,0.095198,12.000000,21.500000,0.001200,0.013550,0.000000
16.83769989,70.13880157,728.26232910,170.000000,0.040347,4213.405273,0.303800,0.593050,0.031200,0.103800,0.005150,0.590567,0.301363,0.475131,0.275081,0.022030,0.003929,43268.632813,0.372400,0.571450,0.275100,0.109200,0.006100,0.561892,0.268880,0.562885,0.245627,0.032689,5.000000,0.029412,1.002954,-0.317437,0.012250,0.000355,-0.001434,1.000000,5.101848,37.341896,0.005032,0.113272,15.500000,16.000000,0.004900,0.008350,1.000000,4.634116,26.364063,0.002905,0.139965,15.500000,14.000000,0.003650,0.011150,0.000000
17.02775002,70.57544708,727.94287109,198.000000,0.060182,3290.008789,-0.710750,0.256900,0.577750,0.163450,0.004900,0.377546,0.273295,0.355529,0.077260,nan,0.005589,35426.878906,-0.785900,0.258900,0.523900,0.170700,0.006300,0.086991,0.089546,0.147514,0.020641,0.001242,2.000000,0.010101,1.002535,-0.016194,-0.042550,0.015896,-0.003845,0.979798,7.899869,23.706686,0.025518,0.047158,16.000000,17.500000,0.002600,0.008600,1.000000,2.397916,4.474744,0.000638,0.004180,16.000000,15.000000,0.002000,0.011700,0.000000
16.96739960,70.33979797,728.13568115,59.000000,0.011741,5025.052734,-0.618200,0.431200,0.652700,0.092300,0.003700,0.297623,0.178668,0.283937,0.151072,nan,0.000508,116141.703125,-0.618200,0.391250,0.680800,0.065250,0.003750,0.024118,0.091921,0.051434,0.007458,0.000898,1.000000,0.016949,1.008584,-0.119277,-0.015751,-0.011303,0.007111,0.966102,4.868523,10.375813,0.002455,0.029606,16.000000,14.000000,0.003500,0.006400,1.000000,2.875181,0.632456,0.000907,0.001841,11.000000,17.000000,0.001600,0.007800,0.000000
17.89075089,70.17970276,728.64916992,80.000000,0.017084,4682.814941,-0.308450,0.416600,0.001000,0.074300,0.007550,0.682770,0.330506,0.443199,0.336169,0.040762,0.000967,82743.609375,-0.851400,0.430600,-0.151700,0.074200,0.007500,0.256310,0.265689,0.251589,0.008757,0.003522,2.000000,0.025000,1.006309,-0.564604,-0.010051,-0.005898,0.007690,1.000000,3.581223,23.213251,0.003266,0.132622,13.000000,20.000000,0.002450,0.015650,1.000000,2.772474,5.711237,0.002985,0.011700,15.000000,19.000000,0.002700,0.015500,0.000000
16.28250122,70.10580444,728.04772949,122.000000,0.035294,3456.719482,-0.176500,0.504500,0.161750,0.100200,0.005400,0.458361,0.234496,0.693730,0.273675,0.019064,0.003173,38448.960938,-0.094900,0.573300,0.503800,0.094300,0.005200,0.297758,0.250601,0.714436,0.293407,0.004942,0.000000,0.000000,1.004124,-0.614936,-0.025950,0.007801,0.009186,1.000000,11.459193,43.258198,0.013367,0.106853,15.000000,23.000000,0.002750,0.011000,1.000000,4.286582,9.372317,0.003272,0.014262,14.000000,20.000000,0.001900,0.009600,0.000000
15.84230042,69.91424561,728.12158203,92.000000,0.026424,3481.712646,-0.298900,0.751600,0.463150,0.079850,0.004000,0.482194,0.356906,0.537513,0.269597,0.024435,0.002252,40844.667969,-0.241300,0.806900,0.520400,0.079300,0.002700,0.228054,0.271464,0.496157,0.166093,0.002830,1.000000,0.010870,1.005479,-0.403450,-0.022699,0.000351,0.003510,1.000000,2.731560,26.390232,0.014964,0.083380,11.000000,20.500000,0.001200,0.008400,1.000000,2.361249,24.487103,0.001396,0.016896,12.000000,21.000000,0.001000,0.005600,0.000000
16.64480019,70.10639954,728.23510742,81.000000,0.018037,4490.764648,0.430700,0.443300,-0.592900,0.284700,0.001900,0.429090,0.266852,0.374470,0.366477,nan,0.001485,54558.664063,0.467300,0.484950,-0.595700,0.266950,0.006000,0.249938,0.263555,0.291347,0.163346,0.003868,1.000000,0.012346,1.006231,-0.236149,0.007600,-0.006451,0.008209,0.987654,5.949349,36.623688,0.004957,0.196087,14.000000,13.000000,0.005200,0.012600,1.000000,3.450328,6.944508,0.003658,0.008315,13.500000,11.000000,0.002050,0.008350,0.000000
18.39200020,70.43509674,729.02252197,121.000000,0.023707,5104.021484,-0.073700,0.534300,0.396000,0.319000,nan,0.586801,0.273998,0.404682,0.209766,nan,0.001949,62091.867188,-0.203300,0.613700,0.672000,0.357250,0.007400,0.490415,0.205747,0.393533,0.104913,0.002242,1.000000,0.008264,1.004158,0.074100,0.008000,-0.009956,-0.000977,0.942149,3.796802,11.136233,0.003023,0.033517,13.000000,14.000000,0.002000,0.009200,1.000000,3.293452,8.893908,0.002316,0.007646,12.000000,15.500000,0.001700,0.015850,0.000000
15.90869999,70.40769958,727.05371094,129.000000,0.032575,3960.034668,-0.069800,0.884000,-0.021900,0.075100,0.006100,0.395234,0.236394,0.367776,0.104107,0.018251,0.003190,40435.218750,-0.012100,0.958400,-0.032800,0.080500,0.005300,0.297827,0.087627,0.212503,0.011380,0.002117,1.000000,0.007752,1.003899,-0.178387,0.020000,0.000050,-0.001831,1.000000,2.957999,28.341934,0.002176,0.133857,14.000000,20.000000,0.002100,0.013100,1.000000,1.498484,7.187812,0.001519,0.006586,14.000000,19.000000,0.001700,0.009800,0.000000
15.19005013,69.72195435,727.65087891,46.000000,0.004271,10769.398438,0.062150,0.960650,0.121950,0.067000,0.004500,0.101113,0.215321,0.351031,0.323464,0.003106,0.000364,126522.804688,0.092600,0.960900,-0.001100,0.073900,0.004600,0.095820,0.281548,0.407644,0.714781,0.006119,1.000000,0.021739,1.011050,-0.198020,-0.002650,-0.002548,0.002655,1.000000,2.440005,9.312918,0.001220,0.013367,12.000000,19.000000,0.001400,0.009450,1.000000,3.004626,17.786543,0.000877,0.028566,13.000000,18.000000,0.001600,0.010200,0.000000
14.81060028,69.66410065,727.70867920,165.000000,0.054888,3006.109619,-0.166800,0.647500,-0.237300,0.074100,0.008400,0.566703,0.229049,0.388631,0.180142,0.027563,0.005292,31176.927734,-0.386800,0.634900,-0.130200,0.073700,0.006600,0.592932,0.186487,0.378120,0.048785,0.023426,1.000000,0.006061,1.003044,-0.284221,0.001250,0.004902,-0.017212,0.993939,2.730477,50.486408,0.001672,0.148868,13.000000,32.000000,0.001700,0.024300,1.000000,2.775972,53.735008,0.001614,0.116088,14.000000,25.000000,0.001700,0.016100,0.000000
